InvoiceDetails_ID,UploadedDate,FileID,Batch_Seq,OrganisationLevelId,UserId,IsDuplicate,DupStatus_Update,DupStatus_Remarks,ActionTaken,RootCause,ExcelRowNo,fldInvoiceNo,fldInvoiceDate,fldInvoiceAmount,fldPO_VocherNo,fldVendorNo,fldDueDate,fldPaymentDate,fldDocumentNo,fldUnit,fldAuthorizedBy,fldVendorName,fldRemittance,fldCloseStatus,fldImageFileNo,fldChequeNo,fldTransactions,fldBatchNo,fldGoodsAmountBase,fldVATTotalBase,fldTransTotalBase,fldOutstandingBase,DupRules,CreatedOn,ModifiedOn,IsCompleted,IsYank,YankUser,ManuallyMovedToHist,WithinFileDuplicate,InvoiceDetails_Temp_ID,AuditedBy,AuditedOn
16676847,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3697,478923_01,7/6/2024,326.51,NULL,705016,NULL,7/18/2024,1900018535,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707846,NULL,NULL
16676848,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3698,478933_01,7/6/2024,1005.36,NULL,705016,NULL,7/18/2024,1900018536,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707847,NULL,NULL
16676849,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3699,478927_01,7/6/2024,97.51,NULL,705016,NULL,7/18/2024,1900018537,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707848,NULL,NULL
16676850,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3700,478928_01,7/6/2024,33.06,NULL,705016,NULL,7/18/2024,1900018538,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707849,NULL,NULL
16676851,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3701,478929_01,7/7/2024,46.77,NULL,705016,NULL,7/18/2024,1900018539,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707850,NULL,NULL
16676852,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3702,478851_01,7/7/2024,107.24,NULL,705016,NULL,7/18/2024,1900018540,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707851,NULL,NULL
16676853,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3703,478932_01,7/6/2024,132.39,NULL,705016,NULL,7/18/2024,1900018541,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707852,NULL,NULL
16676854,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3704,478856_01,7/7/2024,454.65,NULL,705016,NULL,7/18/2024,1900018542,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707853,NULL,NULL
16676855,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3705,478777_01,7/7/2024,659.55,NULL,705016,NULL,7/18/2024,1900018543,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707854,NULL,NULL
16676856,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3706,478934_01,7/6/2024,153.64,NULL,705016,NULL,7/18/2024,1900018544,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707855,NULL,NULL
16676857,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3707,478778_01,7/8/2024,681.54,NULL,705016,NULL,7/18/2024,1900018545,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707856,NULL,NULL
16676858,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3708,478781_01,7/11/2024,681.54,NULL,705016,NULL,7/18/2024,1900018546,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707857,NULL,NULL
16676859,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3709,478780_01,7/10/2024,637.56,NULL,705016,NULL,7/18/2024,1900018547,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707858,NULL,NULL
16676860,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3710,478779_01,7/9/2024,681.54,NULL,705016,NULL,7/18/2024,1900018548,P1A-9511,**,TOTALENERGIES GAS AND POWER LI,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707859,NULL,NULL
16676861,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3711,478702_01,7/3/2024,2050.15,NULL,701714,NULL,7/18/2024,1900018549,P1A-9511,**,DWR CYMRU CYF,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707860,NULL,NULL
16676862,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3712,478355_01,6/11/2024,105.3,NULL,701714,NULL,7/18/2024,1900018550,P1A-9511,**,DWR CYMRU CYF,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707861,NULL,NULL
16676863,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3713,478695_01,5/7/2024,553.01,NULL,705223,NULL,7/18/2024,1900018551,P1A-9511,**,EQUANS URBAN ENERGY LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707862,NULL,NULL
16676864,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3714,PR1271,7/18/2024,75,NULL,566892,NULL,7/18/2024,1900018552,P1A-9511,**,PARKINSON BAILIFF SERVICES LIM,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707863,NULL,NULL
16676865,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3715,90609096,7/18/2024,8771.54,NULL,133213,NULL,7/18/2024,1900018553,P1A-9511,VT,BOOTS UK LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707864,NULL,NULL
16676866,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3716,52921,7/17/2024,3225.38,4100099029,701956,NULL,7/18/2024,5109267660,P1A-9511,VH,FOURPLY LIMITED,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707865,NULL,NULL
16676867,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3717,B240531013-24,7/17/2024,8.78,4203615756,700006,NULL,7/18/2024,5109267687,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707866,NULL,NULL
16676868,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3718,B240531017-24,7/17/2024,35.26,4203607888,700006,NULL,7/18/2024,5109267688,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707867,NULL,NULL
16676869,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3719,B240531026-24,7/17/2024,20.6,4203616939,700006,NULL,7/18/2024,5109267689,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707868,NULL,NULL
16676870,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3720,B240531019-24,7/17/2024,2.41,4203610127,700006,NULL,7/18/2024,5109267690,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707869,NULL,NULL
16676871,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3721,B240531111-24,7/17/2024,32.22,4203612698,700006,NULL,7/18/2024,5109267697,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707870,NULL,NULL
16676872,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3722,B240531012-24,7/17/2024,1.56,4203611386,700006,NULL,7/18/2024,5109267698,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707871,NULL,NULL
16676873,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3723,B240531011-24,7/17/2024,21.02,4203607985,700006,NULL,7/18/2024,5109267699,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707872,NULL,NULL
16676874,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3724,B240531110-24,7/17/2024,15.55,4203615583,700006,NULL,7/18/2024,5109267702,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707873,NULL,NULL
16676875,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3725,B240531010-24,7/17/2024,21.48,4203617030,700006,NULL,7/18/2024,5109267703,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707874,NULL,NULL
16676876,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3726,B240531015-24,7/17/2024,8.53,4203613779,700006,NULL,7/18/2024,5109267704,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707875,NULL,NULL
16676877,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3727,B240531027-24,7/17/2024,28.96,4203608617,700006,NULL,7/18/2024,5109267705,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707876,NULL,NULL
16676878,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3728,B240531014-24,7/17/2024,18.1,4203611237,700006,NULL,7/18/2024,5109267706,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707877,NULL,NULL
16676879,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3729,B240531021-24,7/17/2024,15.76,4203615529,700006,NULL,7/18/2024,5109267707,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707878,NULL,NULL
16676880,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3730,B240531024-24,7/17/2024,17.28,4203616785,700006,NULL,7/18/2024,5109267708,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707879,NULL,NULL
16676881,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3731,B240531028-24,7/17/2024,34.33,4203608622,700006,NULL,7/18/2024,5109267709,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707880,NULL,NULL
16676882,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3732,B240531029-24,7/17/2024,11.78,4203608638,700006,NULL,7/18/2024,5109267710,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707881,NULL,NULL
16676883,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3733,B240531016-24,7/17/2024,5.71,4203613881,700006,NULL,7/18/2024,5109267717,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707882,NULL,NULL
16676884,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3734,B240531022-24,7/17/2024,0.98,4203617121,700006,NULL,7/18/2024,5109267718,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707883,NULL,NULL
16676885,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3735,B240531025-24,7/17/2024,36.19,4203614264,700006,NULL,7/18/2024,5109267719,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707884,NULL,NULL
16676886,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3736,B240531048-24,7/17/2024,42.38,4203617338,700006,NULL,7/18/2024,5109267720,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707885,NULL,NULL
16676887,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3737,B240531018-24,7/17/2024,13.26,4203608667,700006,NULL,7/18/2024,5109267721,P1A-9511,VZ,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707886,NULL,NULL
16676888,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3738,B240531023-24,7/17/2024,10.51,4203613353,700006,NULL,7/18/2024,5109267722,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707887,NULL,NULL
16676889,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3739,B240531032-24,7/17/2024,58.12,4203616356,700006,NULL,7/18/2024,5109267723,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707888,NULL,NULL
16676890,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3740,B240531034-24,7/17/2024,36.19,4203608333,700006,NULL,7/18/2024,5109267724,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707889,NULL,NULL
16676891,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3741,B240531035-24,7/17/2024,19.01,4203608346,700006,NULL,7/18/2024,5109267725,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707890,NULL,NULL
16676892,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3742,B240531036-24,7/17/2024,51.59,4203612350,700006,NULL,7/18/2024,5109267726,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707891,NULL,NULL
16676893,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3743,B240531039-24,7/17/2024,23.76,4203609532,700006,NULL,7/18/2024,5109267727,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707892,NULL,NULL
16676894,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3744,B240531037-24,7/17/2024,27.1,4203612347,700006,NULL,7/18/2024,5109267728,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707893,NULL,NULL
16676895,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3745,B240531040-24,7/17/2024,153.66,4203609303,700006,NULL,7/18/2024,5109267729,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707894,NULL,NULL
16676896,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3746,B240531043-24,7/17/2024,7.3,4203613676,700006,NULL,7/18/2024,5109267730,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707895,NULL,NULL
16676897,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3747,B240531020-24,7/17/2024,5.4,4203612207,700006,NULL,7/18/2024,5109267731,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707896,NULL,NULL
16676898,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3748,B240531033-24,7/17/2024,42.31,4203608345,700006,NULL,7/18/2024,5109267732,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707897,NULL,NULL
16676899,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3749,B240531038-24,7/17/2024,35.26,4203595214,700006,NULL,7/18/2024,5109267733,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707898,NULL,NULL
16676900,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3750,B240531044-24,7/17/2024,5.4,4203611797,700006,NULL,7/18/2024,5109267734,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707899,NULL,NULL
16676901,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3751,B240531051-24,7/17/2024,31.76,4203615420,700006,NULL,7/18/2024,5109267735,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707900,NULL,NULL
16676902,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3752,B240531054-24,7/17/2024,52.19,4203610075,700006,NULL,7/18/2024,5109267736,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707901,NULL,NULL
16676903,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3753,B240531060-24,7/17/2024,23.47,4203614029,700006,NULL,7/18/2024,5109267737,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707902,NULL,NULL
16676904,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3754,B240531064-24,7/17/2024,59.1,4203607777,700006,NULL,7/18/2024,5109267738,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707903,NULL,NULL
16676905,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,3755,B240531070-24,7/17/2024,43.2,4203609195,700006,NULL,7/18/2024,5109267739,P1A-9511,VH,BUNZL RETAIL AND HEALTHCARE SU,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22707904,NULL,NULL
